measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Global,Female,All ages,HIV/AIDS,Number,1991,4998011.301273705,5660484.689392919,4310282.976914142
Prevalence,Global,Both,All ages,HIV/AIDS,Number,1991,9665464.869301476,10796743.129899472,8506513.4580217
Prevalence,Global,Male,All ages,HIV/AIDS,Percent,1991,0.0017876852929286367,0.0020144022839863377,0.0015698733689863832
Prevalence,Global,Female,All ages,HIV/AIDS,Percent,1991,0.0019044249308637884,0.0021602040158674157,0.0016424449541530776
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,1991,0.0018462048541553085,0.0020616902992845023,0.0016282302132161412
Prevalence,Global,Male,All ages,HIV/AIDS,Rate,1991,170.55074772548414,192.21002662353257,149.35866486150047
Prevalence,Global,Female,All ages,HIV/AIDS,Rate,1991,185.38244409984165,209.95440451324552,159.87374674776206
Prevalence,Global,Both,All ages,HIV/AIDS,Rate,1991,177.91112040195293,198.7344315981487,156.5784326460757
Prevalence,Global,Male,Age-standardized,HIV/AIDS,Percent,1991,0.001817635436389137,0.002047877149712665,0.0015955954384117286
Prevalence,Global,Female,Age-standardized,HIV/AIDS,Percent,1991,0.0018644055867032968,0.0021155514125971216,0.0016101864840458156
Prevalence,Global,Both,Age-standardized,HIV/AIDS,Percent,1991,0.0018400501518619965,0.002055127446501888,0.0016222048086770124
Prevalence,Global,Male,Age-standardized,HIV/AIDS,Rate,1991,174.42844194892683,196.06670028403886,152.76240744448108
Prevalence,Global,Female,Age-standardized,HIV/AIDS,Rate,1991,182.03180361810158,206.25221522588564,157.31591095524797
Prevalence,Global,Both,Age-standardized,HIV/AIDS,Rate,1991,178.08951225872525,199.0771203791175,156.84123095559755
Prevalence,Global,Male,All ages,HIV/AIDS,Number,1994,7235159.324186113,8016820.364623241,6453571.930007739
Prevalence,Global,Female,All ages,HIV/AIDS,Number,1994,8387417.017415554,9357177.202018313,7336261.005900781
Prevalence,Global,Both,All ages,HIV/AIDS,Number,1994,15622576.341601674,17140212.54102238,13920133.944663161
Prevalence,Global,Male,All ages,HIV/AIDS,Percent,1994,0.002654089650138329,0.0029410287870165214,0.0023682434073366435
Prevalence,Global,Female,All ages,HIV/AIDS,Percent,1994,0.0030633897235386102,0.0034175160356671743,0.0026829232945632373
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,1994,0.002859183863576465,0.0031397671208023064,0.0025517725566586136
Prevalence,Global,Male,All ages,HIV/AIDS,Rate,1994,252.84606770084008,280.1626631611215,225.5320459457243
Prevalence,Global,Female,All ages,HIV/AIDS,Rate,1994,298.0950481080133,332.56104738790503,260.73618051255477
Prevalence,Global,Both,All ages,HIV/AIDS,Rate,1994,275.2799365372925,302.0216715449,245.28179636244462
Prevalence,Global,Male,Age-standardized,HIV/AIDS,Percent,1994,0.0026623987597894374,0.0029499031312196604,0.002377355423378692
Prevalence,Global,Female,Age-standardized,HIV/AIDS,Percent,1994,0.002985567835328623,0.003328281047220003,0.002616435736317896
Prevalence,Global,Both,Age-standardized,HIV/AIDS,Percent,1994,0.0028226362260348197,0.0030987837571348595,0.002517186184250658
Prevalence,Global,Male,Age-standardized,HIV/AIDS,Rate,1994,254.98139741585678,282.25033390613663,227.36796978021704
Prevalence,Global,Female,Age-standardized,HIV/AIDS,Rate,1994,291.21947656705197,324.6490810186889,255.07193731055304
Prevalence,Global,Both,Age-standardized,HIV/AIDS,Rate,1994,272.78059712210523,299.3094059929509,242.99616300797206
Prevalence,Global,Male,All ages,HIV/AIDS,Number,1995,8092458.121619837,8900985.875612935,7299370.846752618
Prevalence,Global,Female,All ages,HIV/AIDS,Number,1995,9523142.526244378,10554192.943307394,8402247.52988582
Prevalence,Global,Both,All ages,HIV/AIDS,Number,1995,17615600.647864215,19222083.526741695,15847574.65830383
Prevalence,Global,Male,All ages,HIV/AIDS,Percent,1995,0.002927500115903241,0.0032234883903054993,0.0026361761522150557
Prevalence,Global,Female,All ages,HIV/AIDS,Percent,1995,0.003429780466948697,0.0038001855114918066,0.0030299276779446084
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,1995,0.003179196314823409,0.00346964629363048,0.002856605191806668
Prevalence,Global,Male,All ages,HIV/AIDS,Rate,1995,278.84684477939453,306.70678668199366,251.51894503523798
Prevalence,Global,Female,All ages,HIV/AIDS,Rate,1995,333.77005053216396,369.9066250773785,294.484575328488
Prevalence,Global,Both,All ages,HIV/AIDS,Rate,1995,306.07506758863195,333.98807297298265,275.35521391627
Prevalence,Global,Male,Age-standardized,HIV/AIDS,Percent,1995,0.00292336220017867,0.003222276060896316,0.002632211123165992
Prevalence,Global,Female,Age-standardized,HIV/AIDS,Percent,1995,0.003338844367406704,0.0036982954851629488,0.002951977811040909
Prevalence,Global,Both,Age-standardized,HIV/AIDS,Percent,1995,0.0031299998962754007,0.00341501056645363,0.0028155488267227777
Prevalence,Global,Male,Age-standardized,HIV/AIDS,Rate,1995,279.8602156223505,308.1805668283227,251.89842731183765
Prevalence,Global,Female,Age-standardized,HIV/AIDS,Rate,1995,325.6216110258442,360.3776206685528,288.0878245735267
Prevalence,Global,Both,Age-standardized,HIV/AIDS,Rate,1995,302.3953521894627,329.48559556665157,272.33145638176626
Prevalence,Global,Male,All ages,HIV/AIDS,Number,1993,6371914.50401956,7081837.616126787,5638302.393129586
Prevalence,Global,Female,All ages,HIV/AIDS,Number,1993,7240747.528978105,8122177.9919921495,6307451.313219078
Prevalence,Global,Both,All ages,HIV/AIDS,Number,1993,13612662.032997668,15023301.435345268,12034841.07003834
Prevalence,Global,Male,All ages,HIV/AIDS,Percent,1993,0.0023705120184650402,0.0026364580372845348,0.0020944542513447384
Prevalence,Global,Female,All ages,HIV/AIDS,Percent,1993,0.0026818238553805774,0.0030071410695795197,0.002334633909885378
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,1993,0.002526511297238364,0.0027896458669359908,0.002233303060516259
Prevalence,Global,Male,All ages,HIV/AIDS,Rate,1993,225.9137227786911,251.08376751824397,199.9037939037605
Prevalence,Global,Female,All ages,HIV/AIDS,Rate,1993,260.97888234429973,292.7483558939581,227.34000703340612
Prevalence,Global,Both,All ages,HIV/AIDS,Rate,1993,243.30199648590292,268.5146537957585,215.1012676751269
Prevalence,Global,Male,Age-standardized,HIV/AIDS,Percent,1993,0.0023883441827480664,0.0026598560335485393,0.002113878677535485
Prevalence,Global,Female,Age-standardized,HIV/AIDS,Percent,1993,0.0026170642125031567,0.002934397112133758,0.0022812031750479543
Prevalence,Global,Both,Age-standardized,HIV/AIDS,Percent,1993,0.002501339907311906,0.002760274902796415,0.002213415156871194
Prevalence,Global,Male,Age-standardized,HIV/AIDS,Rate,1993,228.86795349835498,254.79906287015206,202.6231559428162
Prevalence,Global,Female,Age-standardized,HIV/AIDS,Rate,1993,255.34379152960707,286.1830313175711,222.76274912154855
Prevalence,Global,Both,Age-standardized,HIV/AIDS,Rate,1993,241.83429797304487,267.01459277619205,214.07991758709247
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Number,1996,314862303.4209533,355669660.2447396,277120588.6079237
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Number,1996,549424160.8831689,604637964.9095842,497120909.8053902
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Number,1996,864286464.3041223,961132066.2641865,775400426.3932627
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Percent,1996,0.11233874393894501,0.1268492678531935,0.0987611772616565
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Percent,1996,0.19510940232439172,0.21473689053984016,0.17667499623202831
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Percent,1996,0.15382122095880202,0.17114748911222455,0.13787823762893392
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Rate,1996,10699.37161404476,12086.051030732146,9416.866125936116
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Rate,1996,18990.109084339172,20898.500152794404,17182.317374131133
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Rate,1996,14809.509876995267,16468.95493139155,13286.45159628077
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1996,0.12075478559995456,0.13642466364923533,0.10638651545599546
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1996,0.20456861871337856,0.225198082932007,0.18513550748045496
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1996,0.163257305582438,0.18157400675818683,0.1462132699907061
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1996,11556.11503855624,13049.0467476399,10191.980463152066
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1996,19948.546026519114,21931.847199793407,18080.77281860572
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Rate,1996,15768.993766199701,17517.65220320491,14158.360894541347
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Number,2000,339025971.5638795,381519124.7901016,299410915.7846383
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Number,2000,592602180.5311645,651530517.4827578,536851133.75717914
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Number,2000,931628152.0950439,1035250394.3662492,836863022.0062441
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Percent,2000,0.11482800639621929,0.1295142293113732,0.1012366321310625
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Percent,2000,0.19921413796594908,0.2193893499574628,0.18058536562688396
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Percent,2000,0.15717933249472008,0.1744414299096446,0.1411293748234492
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Rate,2000,10930.498004130404,12300.514951168076,9653.27347135763
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Rate,2000,19405.67191816196,21335.371151702635,17580.017949389287
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Rate,2000,15135.11311488799,16818.546955381273,13595.570798551096
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Percent,2000,0.12030613821948809,0.13565161666241374,0.10626310749473489
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Percent,2000,0.20392968004791487,0.22404237833291357,0.1847972753070471
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Percent,2000,0.16281818295693712,0.18038702921296293,0.14618785711615084
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Rate,2000,11493.921416985595,12942.902389988336,10152.151815991178
Prevalence,Global,Female,Age-standardized,Sexually transmitted infections excluding HIV,Rate,2000,19879.919869985104,21822.60857177584,18031.568412572586
Prevalence,Global,Both,Age-standardized,Sexually transmitted infections excluding HIV,Rate,2000,15710.766487991832,17427.089555757353,14127.86814954224
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Number,1998,326683536.2259436,368664856.3517659,288018304.8625353
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Number,1998,570440440.5347128,626433869.7089041,516865821.9377624
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Number,1998,897123976.7606568,997488391.2305999,805436302.788839
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Percent,1998,0.11349942870517411,0.12793063463462312,0.09994940743858129
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Percent,1998,0.19702194756993116,0.21662432982702723,0.17843186717773232
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Percent,1998,0.15538388330050154,0.17267486714137786,0.13942419421364272
Prevalence,Global,Male,All ages,Sexually transmitted infections excluding HIV,Rate,1998,10806.235134751629,12194.918573739364,9527.243280801627
Prevalence,Global,Female,All ages,Sexually transmitted infections excluding HIV,Rate,1998,19184.19270567251,21067.279280884813,17382.451920370913
Prevalence,Global,Both,All ages,Sexually transmitted infections excluding HIV,Rate,1998,14960.558228425913,16634.24849380162,13431.562436520702
Prevalence,Global,Male,Age-standardized,Sexually transmitted infections excluding HIV,Percent,1998,0.1204177080657237,0.135901724166599,0.10629244996144198
